id,champion_id,slot,name,description,image_path
305,61,R,リフトウォーク,近くの地点に瞬間移動し、付近の敵ユニットにダメージを与える。連続して使うとマナコストが増加するが、同時に与えるダメージも増えていく。,/img/spell/RiftWalk.png
306,62,P,貪欲なる暗殺者,自身がダメージを与えた敵チャンピオンがその直後にキルされると、自身の全スキルのクールダウンが大幅に短縮する。<br><br>自身が<font color='#FFF673'>「短剣」</font>を拾うと、周囲の敵を斬りつけて魔法ダメージを与える。,/img/spell/Katarina_Passive.png
307,62,Q,バウンドナイフ,カタリナが対象に向けて敵から敵へと飛び跳ねる<font color='#FFF673'>「短剣」</font>を投げる。<font color='#FFF673'>「短剣」</font>は最後に地面に落ちる。,/img/spell/KatarinaQ.png
308,62,W,プリペレーション,少しの間だけカタリナの移動速度が大幅に増加し、<font color='#FFF673'>「短剣」</font>を頭上に放り投げる。,/img/spell/KatarinaW.png
309,62,E,瞬歩,対象の地点へブリンクする。対象が敵ユニットなら攻撃し、そうでない場合はもっとも近くにいる敵ユニットを攻撃する。,/img/spell/KatarinaEWrapper.png
310,62,R,デスロータス,刃の嵐と化し、周囲の敵チャンピオン(最大3人)に目にもとまらぬ速さで短剣を投げて強大な魔法ダメージを与える。,/img/spell/KatarinaR.png
311,63,P,聖なる上昇,レベルアップしてスキルポイントを使用すると、通常攻撃が天界の力により強化されていく。強化段階にしたがってケイルの翼が炎を帯び、攻撃速度、移動速度、射程距離、通常攻撃時の炎の波動が強化される。,/img/spell/Kayle_P.png
312,63,Q,裁きの射光,次元の門を作り出し、敵を貫通する天界の剣を召喚する。この剣は命中するごとに敵にダメージを与え、スロウ効果を付与し、防御力を低下させる。,/img/spell/KayleQ.png
313,63,W,天の祝福,神の祝福によって自身と近くの味方チャンピオン1体の体力を回復し、移動速度を上昇させる。,/img/spell/KayleW.png
314,63,E,星炎の刃,自動効果: 手にした天界の剣で通常攻撃時に追加魔法ダメージを与える。<br><br>発動効果: 次の通常攻撃で対象を天界の炎で打ち抜き、その対象の減少体力に比例した追加ダメージを与える。,/img/spell/KayleE.png
315,63,R,聖なる審判,味方チャンピオンを無敵状態にし、前代の「正義の神髄」の力を借りて対象の周囲を聖なる剣の雨で浄化する。,/img/spell/KayleR.png
316,64,P,緋眼の大鎌,ケインは自我を持つダーキンの古代武器ラーストを用いており、両者は常に互いの支配権をかけて争っている。この戦いは<font color='#fe5c50'>ダーキン</font>がケインを取り込むか、ケインがラーストを使いこなし<font color='#8484fb'>影の暗殺者</font>となるまで続く。<br><br><font color='#fe5c50'>ダーキン:</font> 敵チャンピオンにスキルで与えたダメージの一定割合にあたる体力を回復する。<br><br><font color='#8484fb'>影の暗殺者:</font> 敵チャンピオンと戦闘開始直後の数秒間、追加ダメージを与える。,/img/spell/Kayn_Passive_Primary.png
317,64,Q,飛影斬,ダッシュしてから斬りつける。その両方でダメージを与える。,/img/spell/KaynQ.png
318,64,W,刃影襲,直線上にいる敵にダメージとスロウ効果を与える。,/img/spell/KaynW.png
319,64,E,影抜き,ケインが地形を無視して歩くことができる。,/img/spell/KaynE.png
320,64,R,真影侵壊,敵の体の中に侵入して、出てくる時に大ダメージを与える。,/img/spell/KaynR.png
321,65,P,嵐の刻印,スキルを3回命中させた敵をスタンさせる。,/img/spell/Kennen_Passive.png
322,65,Q,雷遁手裏剣,ケネンが狙った場所に手裏剣を連投し、命中した敵ユニットにダメージと「嵐の刻印」を与える。,/img/spell/KennenShurikenHurlMissile1.png
323,65,W,稲妻の奔流,自動効果: ケネンの数回ごとの攻撃が、対象に追加ダメージと「嵐の刻印」を与えるようになる。<br><br>発動効果: 周囲の刻印を受けている対象にダメージを与え、 新たに「嵐の刻印」を付与する。,/img/spell/KennenBringTheLight.png
324,65,E,疾風迅雷,稲妻と化したケネンがユニットをすり抜け、接触したユニットに「嵐の刻印」を与える。この形態になるときに移動速度が増加し、この形態から抜けるときには攻撃速度が増加する。,/img/spell/KennenLightningRush.png
325,65,R,雷撃の大嵐,ケネンが雷雲を召喚し、周囲にいる敵チャンピオンに魔法ダメージを与える。,/img/spell/KennenShurikenStorm.png
326,66,P,見えざる脅威,味方から<font color='#FFF673'>「孤立」</font>している周囲の敵ユニットをマークする。カ＝ジックスのスキルは<font color='#FFF673'>「孤立」</font>している対象が相手だと変化する。<br><br>敵の視界から消えるとカ＝ジックスは「見えざる脅威」を獲得し、次の通常攻撃で敵チャンピオンに追加魔法ダメージを与え、移動速度を数秒間、低下させる。,/img/spell/Khazix_P.png
327,66,Q,甘美なる恐怖,対象に物理ダメージを与える。<font color='#FFF673'>「孤立」</font>している対象にはダメージが増加する。<font color='#00DD33'>「死鎌の進化」</font>が完了している場合は、<font color='#FFF673'>「孤立」</font>している対象に使用するとクールダウンの一定割合が戻される。また、通常攻撃と「甘美なる恐怖」の射程が延びる。,/img/spell/KhazixQ.png
328,66,W,ヴォイドの刺棘,爆発する棘を発射して、命中した敵ユニットに物理ダメージを与える。カ＝ジックスが爆発範囲内にいた場合は体力が回復する。<font color='#00DD33'>「刺棘の進化」</font>が完了している場合は、扇状に棘の塊が3つ発射され、命中した敵ユニットにはスロウ効果を与え、敵チャンピオンに命中した場合は2秒間可視状態になる。<font color='#FFF673'>「孤立」</font>した対象にはスロウ効果が強化される。,/img/spell/KhazixW.png
329,66,E,リープ,カ＝ジックスが指定地点へと跳躍し、着地と同時に物理ダメージを与える。<font color='#00DD33'>「翅の進化」</font>を選択した場合は、「リープ」の飛距離が200延びて、敵チャンピオンのキルまたはアシストでクールダウンが解消する。,/img/spell/KhazixE.png
330,66,R,捕食の本能,自動効果: スキルレベルが上がるたびにスキルを1つ進化させ、特殊な効果を追加できる。<br>発動効果: カ＝ジックスが<font color='#91d7ee'>インビジブル</font>状態になり、「見えざる脅威」が発動して移動速度が増加する。<font color='#00DD33'>「適応擬態の進化」</font>が完了している場合は、「捕食の本能」の<font color='#91d7ee'>インビジブル</font>の効果時間と使用回数が増加する。,/img/spell/KhazixR.png
331,67,P,キンドレッドの刻印,獲物とする対象に印を付ける。印をつけた獲物を狩ることで、通常スキルを恒常的に強化する。獲物を4体狩るごとに、通常攻撃の射程も強化される。,/img/spell/Kindred_Passive.png
332,67,Q,矢の輪舞,素早く移動し、周囲の対象に最大3本の矢を放つ。,/img/spell/KindredQ.png
333,67,W,狼の激昂,狼が猛り、周囲の敵に攻撃を繰り出す。子羊は自動効果により移動と通常攻撃でスタックを獲得する。チャージが完了すると子羊の次の攻撃で体力が回復する。,/img/spell/KindredW.png
334,67,E,忍び寄る恐怖,子羊が対象に狙いを定めて攻撃し、スロウ効果を与える。子羊が同じ対象をさらに2回攻撃すると、その次の攻撃で狼が代わりに襲撃して大ダメージを与える。,/img/spell/KindredEWrapper.png
335,67,R,羊の執行猶予,子羊が展開した効果範囲内にいるすべての生命は死から免れる。効果時間中は誰も倒されることはない。効果時間終了時に全ユニットの体力が一定数回復する。,/img/spell/KindredR.png
